id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,notes_baker,origin,oven_temperature,pastry_type,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class
198,51.0,29.0,27.0,100.2,59.0,9.0,360.0,3.3,,Lisboa,363.0,Pastel de nata,235.0,48.52,126.2,5.7,OK
199,61.0,31.0,46.0,95.1,50.0,10.0,229.0,3.2,,Lisboa,237.0,Pastel Nata,226.0,29.01,88.9,3.4,OK
200,71.0,41.0,18.0,98.8,114.0,9.0,275.0,3.1,,Porto,265.0,Pastel Nata,265.0,172.42,38.2,8.5,KO
201,46.0,23.0,42.0,96.4,116.0,9.0,325.0,3.2,,Lisboa,320.0,Pastel Nata,195.0,47.53,79.0,5.3,KO
202,80.0,22.0,33.0,96.6,68.0,12.0,181.0,3.1,,Lisboa,190.0,N/A,226.0,43.15,11.9,4.3,OK
203,78.0,23.0,27.0,101.2,77.0,9.0,274.0,3.2,,Lisboa,265.0,Pastel De Nata,221.0,83.98,190.5,4.0,KO
204,66.0,16.0,32.0,100.5,139.0,9.0,300.0,3.4,,Lisboa,294.0,Pastel De Nata,210.0,53.46,96.3,4.0,KO
205,40.0,18.0,31.0,94.6,80.0,13.0,208.0,3.2,,LISBOA,208.0,Pastel De Nata,197.0,39.26,14.0,6.7,KO
206,61.0,28.0,28.0,97.0,30.0,10.0,129.0,2.9,,Lisboa,138.0,Pastel de Nata,237.0,26.25,16.9,4.7,KO
207,47.0,24.0,27.0,99.4,96.0,11.0,256.0,3.3,,Lisboa,252.0,Pastel De Nata,179.0,51.28,86.9,4.9,OK
208,70.0,18.0,32.0,101.5,106.0,10.0,267.0,3.2,,Lisboa,266.0,Pastel de Nata,237.0,54.6,20.0,4.9,OK
209,57.0,25.0,48.0,97.4,46.0,11.0,131.0,3.4,,Porto,112.0,Pastel De Nata,182.0,67.42,36.0,6.7,OK
210,73.0,31.0,25.0,95.4,146.0,10.0,347.0,3.0,,Lisboa,364.0,Pastel de nata,216.0,55.78,118.5,5.2,KO
211,46.0,20.0,57.0,96.3,103.0,9.0,296.0,3.1,,Lisboa,301.0,,262.0,55.69,174.4,6.8,OK
212,64.0,26.0,38.0,98.7,16.0,12.0,53.0,3.2,,Porto,61.0,Pastel Nata,306.0,67.19,13.9,5.5,OK
213,57.0,27.0,34.0,99.7,24.0,12.0,110.0,3.2,,Lisboa,112.0,Pastel de nata,221.0,49.0,125.3,3.9,KO
214,69.0,41.0,63.0,100.3,24.0,10.0,120.0,3.1,,Porto ,111.0,Pastel de Nata,376.0,82.08,59.2,7.2,OK
215,58.0,22.0,29.0,99.8,68.0,10.0,281.0,3.4,,Lisboa,268.0,Pastel Nata,193.0,57.68,146.1,5.5,OK
216,60.0,29.0,43.0,98.0,34.0,11.0,93.0,3.2,,Porto,79.0,Pastel De Nata,260.0,63.45,23.0,8.3,OK
217,62.0,60.0,5.0,100.5,50.0,10.0,116.0,3.3,,Porto,124.0,,222.0,62.08,20.8,5.3,KO
218,52.0,28.0,26.0,95.9,91.0,11.0,285.0,3.3,,Lisboa,282.0,Pastel de Nata,176.0,37.31,34.8,5.5,OK
219,43.0,23.0,53.0,96.3,127.0,10.0,309.0,3.2,,Lisboa,307.0,,184.0,47.82,68.9,7.0,KO
220,80.0,16.0,47.0,98.5,22.0,9.0,95.0,2.9,,Lisboa,85.0,Pastel de Nata,262.0,26.13,10.0,3.2,KO
221,72.0,27.0,19.0,97.4,55.0,10.0,293.0,3.1,,,269.0,Pastel de nata,185.0,38.57,58.6,6.3,KO
222,43.0,32.0,44.0,97.8,22.0,13.0,61.0,3.4,,Porto,74.0,Pastel de nata,270.0,52.54,19.0,7.0,OK
223,69.0,45.0,30.0,98.1,85.0,10.0,147.0,3.3,,Porto,145.0,,244.0,60.67,20.4,5.6,OK
224,70.0,19.0,21.0,96.4,30.0,12.0,180.0,3.4,,Lisboa,178.0,,163.0,37.67,54.2,4.4,KO
225,46.0,25.0,28.0,93.4,57.0,10.0,260.0,3.1,,Lisboa,265.0,Pastel De Nata,210.0,75.86,14.9,5.2,KO
226,52.0,25.0,51.0,100.8,36.0,9.0,235.0,3.1,,Lisboa,226.0,Pastel de nata,288.0,46.06,155.4,4.4,KO
227,52.0,34.0,63.0,101.9,22.0,12.0,77.0,3.3,,Porto,80.0,Pastel Nata,314.0,114.77,22.0,6.3,OK
228,69.0,51.0,0.0,98.8,30.0,10.0,96.0,3.3,,Porto,96.0,Pastel de nata,239.0,85.24,21.8,5.1,KO
229,50.0,19.0,29.0,96.4,61.0,13.0,211.0,3.1,,Lisboa,213.0,Pastel de nata,182.0,27.55,50.1,3.1,OK
230,59.0,24.0,29.0,97.9,110.0,10.0,275.0,3.1,,Lisboa,262.0,Pastel de nata,220.0,50.29,92.6,4.8,OK
231,49.0,22.0,34.0,98.5,87.0,9.0,294.0,3.0,,Lisboa,305.0,N/A,201.0,52.8,152.4,4.1,OK
232,80.0,30.0,55.0,100.2,91.0,9.0,253.0,3.1,,Lisboa,265.0,Pastel Nata,213.0,40.55,110.7,4.6,KO
233,79.0,25.0,26.0,100.1,100.0,13.0,256.0,3.1,,lisboa,275.0,Pastel de nata,209.0,37.55,202.2,3.6,OK
234,46.0,39.0,7.0,99.1,82.0,10.0,245.0,3.4,,Lisboa,271.0,N/A,169.0,43.45,69.6,5.9,OK
235,67.0,28.0,40.0,98.2,92.0,11.0,135.0,3.5,,porto,132.0,Pastel de nata,263.0,79.49,15.2,7.2,OK
236,51.0,22.0,30.0,97.7,101.0,9.0,334.0,3.4,,Lisboa,311.0,Pastel De Nata,180.0,55.73,110.4,4.2,KO
237,71.0,24.0,51.0,96.5,129.0,9.0,320.0,3.1,,Lisboa,319.0,Pastel De Nata,221.0,45.57,181.8,5.3,KO
238,80.0,21.0,22.0,96.7,55.0,11.0,236.0,3.4,,Lisboa,245.0,Pastel De Nata,177.0,32.31,81.5,5.5,OK
239,54.0,24.0,28.0,100.3,18.0,11.0,134.0,2.9,,Lisboa,133.0,Pastel de nata,266.0,34.66,10.5,3.3,KO
240,57.0,47.0,29.0,98.9,34.0,12.0,76.0,3.4,,,74.0,Pastel de Nata,251.0,76.2,42.1,6.9,OK
241,50.0,21.0,35.0,100.4,104.0,9.0,269.0,3.2,,lisboa,274.0,Pastel de nata,192.0,34.75,84.9,5.0,OK
242,55.0,25.0,35.0,100.9,98.0,10.0,411.0,3.5,,Lisboa ,398.0,Pastel de Nata,208.0,55.77,68.3,6.3,OK
243,54.0,38.0,27.0,99.7,26.0,10.0,324.0,3.2,,Lisboa,315.0,Pastel De Nata,197.0,48.02,69.0,3.8,KO
244,41.0,38.0,1.0,97.0,34.0,10.0,76.0,3.3,,Porto,77.0,,237.0,89.14,18.2,5.5,OK
245,67.0,26.0,28.0,101.4,49.0,13.0,228.0,3.3,,Lisboa,226.0,Pastel de nata,176.0,44.02,22.7,4.1,OK
246,53.0,24.0,32.0,97.7,37.0,11.0,217.0,2.9,,Lisboa,215.0,Pastel Nata,289.0,29.14,104.7,4.1,KO
247,42.0,27.0,42.0,98.3,24.0,12.0,59.0,3.3,,Porto,69.0,Pastel de nata,267.0,72.22,60.6,6.4,OK
248,45.0,27.0,36.0,96.3,82.0,11.0,300.0,3.2,,Lisboa,288.0,N/A,239.0,34.66,70.3,5.4,OK
249,61.0,30.0,54.0,98.7,54.0,10.0,132.0,3.2,,Porto,132.0,Pastel De Nata,315.0,74.99,32.5,8.8,OK
250,41.0,19.0,23.0,99.3,63.0,9.0,220.0,3.0,,Lisboa,202.0,Pastel Nata,201.0,120.11,54.7,5.6,OK
251,51.0,20.0,23.0,97.6,152.0,10.0,353.0,3.2,,Lisboa,354.0,Pastel De Nata,196.0,34.02,51.1,7.2,KO
252,51.0,20.0,77.0,99.5,138.0,9.0,237.0,3.0,,Lisboa,229.0,Pastel de nata,205.0,170.1,15.9,5.1,KO
253,44.0,18.0,36.0,101.7,84.0,12.0,216.0,3.2,,Lisboa,213.0,,203.0,37.82,14.3,6.6,OK
254,41.0,26.0,18.0,98.2,125.0,10.0,357.0,3.1,,Lisboa,343.0,Pastel De Nata,207.0,43.69,71.1,4.7,OK
255,62.0,29.0,32.0,99.2,82.0,12.0,288.0,3.4,,Lisboa,286.0,N/A,199.0,43.6,85.3,3.6,OK
256,65.0,22.0,55.0,98.4,60.0,12.0,222.0,3.2,,Lisboa,211.0,Pastel de Nata,294.0,45.64,11.6,2.7,OK
257,66.0,39.0,25.0,100.8,34.0,10.0,192.0,3.0,,Porto,184.0,Pastel de Nata,289.0,105.61,20.1,8.8,KO
258,49.0,19.0,28.0,104.6,81.0,11.0,247.0,3.4,,Lisboa,253.0,N/A,222.0,28.41,16.1,5.5,OK
259,72.0,19.0,41.0,100.0,100.0,12.0,206.0,3.3,,Lisboa,211.0,Pastel De Nata,184.0,28.33,27.5,4.4,OK
260,69.0,39.0,18.0,95.6,20.0,10.0,96.0,3.2,,Porto,96.0,Pastel De Nata,270.0,78.3,21.2,5.0,OK
261,80.0,43.0,35.0,97.9,34.0,10.0,182.0,3.3,,Porto,182.0,Pastel de Nata,283.0,89.6,25.8,6.6,KO
262,54.0,21.0,37.0,100.5,82.0,12.0,267.0,3.3,,Lisboa,252.0,Pastel De Nata,195.0,28.24,21.4,3.6,OK
263,63.0,21.0,36.0,101.4,92.0,12.0,207.0,3.2,,lisboa,196.0,,194.0,38.03,19.5,4.2,OK
264,69.0,23.0,47.0,98.8,101.0,12.0,231.0,3.0,,Lisboa,215.0,Pastel De Nata,242.0,39.12,75.0,3.2,OK
265,54.0,30.0,67.0,97.2,22.0,9.0,74.0,3.1,,Porto,76.0,N/A,375.0,94.68,23.2,5.0,KO
266,44.0,21.0,33.0,96.8,72.0,12.0,191.0,3.1,,Lisboa ,195.0,Pastel de nata,194.0,36.29,11.7,7.5,OK
267,75.0,42.0,2.0,100.1,28.0,9.0,75.0,3.2,,Porto,79.0,Pastel Nata,231.0,73.42,13.5,11.4,KO
268,67.0,34.0,22.0,97.4,36.0,9.0,123.0,3.1,,Porto,123.0,Pastel de nata,305.0,69.7,110.8,6.8,OK
269,43.0,19.0,33.0,98.1,43.0,10.0,216.0,3.4,,Lisboa,215.0,,202.0,46.18,73.2,4.3,OK
270,57.0,27.0,45.0,98.9,32.0,11.0,228.0,2.9,,Lisboa,234.0,Pastel De Nata,296.0,43.32,16.0,4.5,KO
271,57.0,30.0,13.0,101.1,32.0,10.0,150.0,3.3,,Lisboa,146.0,Pastel Nata,169.0,41.41,13.8,5.5,KO
272,49.0,24.0,51.0,102.5,20.0,11.0,76.0,3.0,,Porto,69.0,Pastel de Nata,311.0,58.97,26.6,7.3,OK
273,51.0,24.0,29.0,100.7,84.0,11.0,201.0,3.3,,Porto,198.0,,194.0,11.55,24.1,3.8,OK
274,60.0,23.0,44.0,,80.0,11.0,260.0,2.9,,Lisboa,253.0,Pastel de Nata,217.0,50.13,15.9,4.9,OK
275,78.0,34.0,2.0,97.2,75.0,10.0,198.0,3.2,,Lisboa,200.0,,191.0,43.5,9.1,4.6,KO
276,60.0,29.0,32.0,97.6,66.0,9.0,304.0,3.1,,Lisboa,296.0,Pastel De Nata,210.0,42.93,144.6,5.6,KO
277,80.0,46.0,16.0,98.5,36.0,12.0,83.0,3.5,,Porto,91.0,Pastel Nata,190.0,76.02,50.5,6.1,OK
278,68.0,27.0,16.0,96.2,30.0,11.0,199.0,3.5,,Lisboa,195.0,Pastel de nata,144.0,48.79,14.5,4.4,OK
279,57.0,55.0,12.0,96.0,24.0,10.0,97.0,3.3,,Porto,85.0,Pastel de nata,230.0,135.84,21.7,6.8,OK
280,67.0,19.0,38.0,100.0,105.0,9.0,278.0,3.1,,,283.0,Pastel de nata,205.0,55.24,15.6,4.6,KO
281,72.0,24.0,48.0,96.6,83.0,10.0,272.0,3.0,,Lisboa,261.0,,226.0,53.99,152.0,6.0,OK
282,48.0,31.0,20.0,99.0,29.0,10.0,94.0,3.2,,Porto,104.0,Pastel De Nata,234.0,96.68,16.1,9.5,KO
283,43.0,24.0,27.0,98.4,105.0,9.0,426.0,3.1,,,433.0,Pastel de Nata,250.0,46.94,173.0,5.8,OK
284,77.0,22.0,44.0,100.2,84.0,13.0,220.0,3.2,,Lisboa,223.0,Pastel Nata,184.0,24.27,17.2,4.3,OK
285,46.0,48.0,3.0,99.4,64.0,9.0,182.0,3.3,,Lisboa,190.0,Pastel de Nata,157.0,43.78,27.0,3.7,KO
286,52.0,19.0,34.0,96.8,36.0,10.0,179.0,2.8,,Lisboa,187.0,Pastel Nata,252.0,22.32,10.2,3.7,KO
287,62.0,43.0,2.0,99.7,20.0,10.0,107.0,3.7,,Porto,96.0,N/A,227.0,95.98,23.7,8.0,KO
288,63.0,17.0,33.0,96.3,42.0,10.0,145.0,3.4,,,142.0,N/A,224.0,26.81,11.1,3.8,KO
289,67.0,26.0,39.0,97.7,146.0,9.0,280.0,3.2,,Lisboa,299.0,Pastel Nata,197.0,44.92,83.6,5.0,OK
290,74.0,28.0,38.0,102.7,90.0,10.0,379.0,3.1,,,372.0,Pastel de nata,199.0,42.43,47.8,4.9,OK
291,74.0,38.0,28.0,96.2,84.0,10.0,214.0,3.0,,Lisboa,227.0,Pastel de Nata,262.0,32.39,118.6,4.1,OK
292,49.0,34.0,20.0,100.3,20.0,10.0,230.0,3.1,,Lisboa,238.0,Pastel Nata,203.0,50.36,8.9,4.2,OK
293,46.0,33.0,30.0,101.1,58.0,9.0,246.0,3.3,,Porto,238.0,Pastel de Nata,269.0,91.39,27.1,6.0,KO
294,70.0,41.0,47.0,100.1,78.0,9.0,285.0,3.3,,Porto,276.0,Pastel Nata,253.0,124.61,60.4,11.7,KO
295,67.0,24.0,57.0,95.8,131.0,9.0,292.0,3.1,,Lisboa,324.0,Pastel Nata,237.0,41.45,76.8,3.8,KO
296,50.0,28.0,46.0,101.7,28.0,12.0,82.0,3.2,,Porto,78.0,N/A,279.0,56.27,18.2,5.5,KO
297,60.0,22.0,47.0,99.3,28.0,9.0,159.0,3.0,,Lisboa,158.0,Pastel Nata,261.0,56.65,10.0,4.9,OK
298,43.0,27.0,51.0,98.7,40.0,9.0,151.0,3.2,,Porto,161.0,Pastel De Nata,304.0,155.52,27.8,6.3,KO
299,40.0,19.0,39.0,99.2,82.0,13.0,196.0,2.9,,Porto,214.0,Pastel de nata,249.0,50.44,9.1,4.3,OK
300,66.0,25.0,70.0,100.9,28.0,11.0,81.0,3.2,,Porto,91.0,Pastel de Nata,387.0,95.9,25.6,7.6,OK
301,77.0,51.0,5.0,100.1,21.0,11.0,78.0,3.5,,Porto,71.0,,200.0,68.71,19.9,7.1,OK
302,79.0,21.0,30.0,96.1,81.0,11.0,247.0,3.3,,Lisboa,245.0,Pastel de Nata,165.0,50.08,10.8,4.5,KO
303,50.0,27.0,43.0,98.2,66.0,10.0,263.0,3.1,,,262.0,,230.0,247.27,83.2,4.3,OK
304,74.0,18.0,46.0,97.4,58.0,11.0,318.0,3.4,,Lisboa,332.0,Pastel de nata,246.0,51.26,26.6,4.4,OK
305,40.0,18.0,27.0,101.3,76.0,11.0,191.0,3.3,,Lisboa,190.0,Pastel de Nata,189.0,42.18,22.0,4.3,OK
306,44.0,46.0,24.0,102.3,72.0,9.0,238.0,3.3,,Porto,247.0,Pastel Nata,265.0,113.27,62.9,10.5,KO
307,45.0,20.0,30.0,96.9,148.0,9.0,395.0,3.1,,Lisboa,400.0,Pastel de Nata,229.0,40.36,198.9,4.9,OK
308,55.0,30.0,34.0,97.5,44.0,12.0,221.0,3.2,,Lisboa,216.0,Pastel Nata,170.0,27.58,48.4,6.9,OK
309,44.0,23.0,51.0,96.0,128.0,10.0,282.0,3.1,,Lisboa,281.0,Pastel de nata,169.0,49.18,21.1,5.7,KO
310,62.0,19.0,31.0,99.3,44.0,11.0,220.0,3.2,,Lisboa,205.0,Pastel de nata,225.0,33.37,61.5,5.3,OK
311,60.0,35.0,12.0,97.3,34.0,14.0,210.0,3.5,,Lisboa,209.0,Pastel de nata,164.0,27.92,50.7,8.6,OK
312,42.0,49.0,20.0,97.9,70.0,10.0,183.0,3.2,,Porto,187.0,Pastel Nata,222.0,92.48,77.2,5.8,KO
313,68.0,19.0,26.0,101.4,101.0,11.0,185.0,3.4,,Lisboa,184.0,Pastel Nata,215.0,41.42,13.8,4.6,OK
314,44.0,24.0,29.0,96.2,83.0,9.0,253.0,3.1,,Lisboa,256.0,Pastel de Nata,277.0,43.24,15.8,5.0,KO
315,60.0,21.0,47.0,98.9,68.0,12.0,199.0,3.3,,Lisboa,207.0,Pastel de nata,193.0,116.24,21.3,6.1,OK
316,75.0,18.0,37.0,100.8,175.0,12.0,281.0,3.3,,,280.0,Pastel De Nata,189.0,37.87,17.5,8.8,OK
317,46.0,31.0,16.0,98.9,52.0,13.0,253.0,3.3,,Lisboa,253.0,N/A,175.0,29.65,65.4,4.7,OK
318,51.0,29.0,26.0,101.5,64.0,13.0,205.0,3.2,,Lisboa,191.0,Pastel De Nata,227.0,33.39,43.8,5.8,OK
319,56.0,23.0,48.0,99.5,22.0,11.0,70.0,3.2,,Porto,80.0,Pastel Nata,301.0,71.47,18.4,10.8,OK
320,43.0,23.0,30.0,97.6,127.0,13.0,306.0,3.4,,Lisboa,319.0,,144.0,32.96,45.2,3.0,OK
321,74.0,41.0,50.0,99.1,94.0,9.0,343.0,2.9,,,325.0,N/A,231.0,175.72,139.7,5.0,KO
322,72.0,41.0,0.0,100.6,111.0,11.0,130.0,3.6,,PORTO,145.0,,206.0,101.55,22.5,6.6,OK
323,53.0,28.0,25.0,97.4,67.0,9.0,310.0,3.1,,Lisboa,322.0,Pastel de Nata,196.0,50.14,181.9,5.9,OK
324,54.0,27.0,40.0,98.0,16.0,12.0,68.0,3.3,,Porto,63.0,Pastel Nata,252.0,55.63,46.7,6.5,OK
325,53.0,27.0,31.0,99.8,68.0,10.0,255.0,3.3,,Lisboa,249.0,,222.0,,19.9,4.9,OK
326,75.0,28.0,36.0,101.1,73.0,10.0,258.0,3.1,,Lisboa,277.0,Pastel de nata,189.0,63.16,61.6,4.8,OK
327,50.0,22.0,35.0,102.1,100.0,11.0,234.0,2.8,,Lisboa,225.0,N/A,214.0,28.59,68.9,5.5,OK
328,77.0,19.0,28.0,99.1,54.0,11.0,219.0,3.4,,Lisboa,220.0,N/A,144.0,30.68,29.4,3.3,OK
329,57.0,25.0,28.0,96.9,83.0,13.0,187.0,3.3,,Lisboa,209.0,Pastel Nata,172.0,25.75,39.0,5.9,OK
330,46.0,36.0,4.0,96.6,26.0,9.0,78.0,3.4,,porto,74.0,Pastel Nata,199.0,69.92,21.8,6.4,OK
331,54.0,73.0,34.0,98.1,74.0,10.0,292.0,3.1,,Porto,278.0,Pastel de Nata,297.0,82.03,19.5,4.7,KO
332,75.0,23.0,52.0,96.8,131.0,9.0,331.0,3.2,,Lisboa,329.0,Pastel De Nata,215.0,42.45,63.5,4.9,OK
333,67.0,26.0,48.0,,62.0,11.0,309.0,3.1,,Lisboa,308.0,Pastel de nata,235.0,39.19,80.2,3.0,OK
334,64.0,18.0,36.0,97.3,90.0,11.0,205.0,3.1,,Lisboa,223.0,Pastel de Nata,207.0,43.15,14.9,7.5,OK
335,45.0,25.0,44.0,101.0,122.0,9.0,348.0,3.1,,Lisboa,358.0,Pastel Nata,202.0,46.49,104.2,5.9,KO
336,45.0,26.0,67.0,97.8,22.0,10.0,97.0,3.0,,Porto,93.0,N/A,373.0,69.74,21.4,8.2,OK
337,74.0,27.0,30.0,101.3,103.0,9.0,404.0,3.2,,Lisboa,407.0,Pastel Nata,181.0,55.0,116.0,4.7,KO
338,45.0,42.0,8.0,96.9,63.0,9.0,215.0,3.2,,Porto,213.0,Pastel De Nata,217.0,79.92,40.6,5.1,KO
339,80.0,19.0,32.0,102.0,73.0,9.0,342.0,3.1,,Lisboa,345.0,Pastel De Nata,222.0,57.24,171.2,4.5,OK
340,44.0,19.0,37.0,96.7,152.0,9.0,281.0,3.4,,Lisboa,294.0,N/A,231.0,54.58,131.1,3.4,OK
341,41.0,22.0,37.0,99.5,21.0,12.0,141.0,3.2,,Lisboa,141.0,Pastel de nata,198.0,29.87,17.4,3.4,KO
342,64.0,21.0,32.0,102.0,90.0,10.0,231.0,2.9,,Lisboa,226.0,Pastel De Nata,203.0,45.06,16.3,4.2,OK
343,60.0,27.0,32.0,100.3,53.0,12.0,96.0,3.3,,Porto,105.0,Pastel Nata,219.0,63.84,24.9,7.8,OK
344,55.0,21.0,25.0,100.1,132.0,11.0,295.0,3.3,,Lisboa,277.0,Pastel Nata,180.0,37.9,37.5,5.0,OK
345,71.0,23.0,44.0,97.7,50.0,10.0,131.0,3.1,,Porto,123.0,Pastel de Nata,329.0,61.19,32.8,5.4,KO
346,48.0,26.0,58.0,98.3,91.0,9.0,282.0,3.1,,Lisboa,279.0,Pastel De Nata,239.0,39.84,115.7,4.8,KO
347,70.0,21.0,30.0,99.7,58.0,10.0,187.0,3.1,,Lisboa,194.0,N/A,249.0,50.95,55.9,4.1,KO
348,50.0,31.0,32.0,101.1,48.0,12.0,268.0,3.2,,Lisboa,267.0,,196.0,47.38,36.1,3.2,OK
349,46.0,23.0,47.0,98.9,129.0,9.0,380.0,3.3,,Lisboa,371.0,N/A,191.0,36.76,118.7,5.1,OK
350,54.0,18.0,33.0,99.0,84.0,12.0,221.0,3.3,,Lisboa,224.0,,200.0,40.18,42.4,4.3,OK
351,69.0,38.0,29.0,101.0,28.0,10.0,216.0,3.2,,Porto,208.0,Pastel de Nata,212.0,91.33,22.3,11.7,OK
352,54.0,26.0,37.0,97.5,81.0,13.0,198.0,3.1,,Lisboa,180.0,Pastel de Nata,195.0,41.9,26.4,3.7,OK
353,55.0,35.0,0.0,98.0,40.0,12.0,101.0,3.6,,,100.0,Pastel de nata,173.0,65.54,22.9,5.9,OK
354,51.0,56.0,25.0,98.8,34.0,10.0,196.0,3.5,,Porto,190.0,Pastel de nata,272.0,85.99,26.7,5.3,KO
355,48.0,22.0,24.0,102.5,47.0,9.0,191.0,3.1,,Lisboa ,192.0,N/A,207.0,54.1,141.8,5.2,KO
356,68.0,23.0,30.0,96.8,80.0,10.0,300.0,3.2,,Lisboa,282.0,N/A,215.0,48.41,92.0,5.2,OK
357,41.0,22.0,28.0,95.3,77.0,9.0,213.0,3.0,,Lisboa,227.0,Pastel de nata,153.0,30.76,115.2,5.0,OK
358,68.0,43.0,10.0,99.8,44.0,10.0,100.0,3.3,,Porto,110.0,Pastel Nata,265.0,88.14,28.8,5.5,KO
359,45.0,42.0,39.0,98.8,40.0,10.0,124.0,3.3,,Porto,132.0,,244.0,85.7,20.0,5.4,KO
360,66.0,21.0,24.0,96.4,67.0,11.0,322.0,3.0,,Lisboa,322.0,Pastel de Nata,205.0,41.6,12.0,3.5,KO
361,70.0,39.0,26.0,100.2,73.0,10.0,235.0,3.2,,Porto ,243.0,N/A,236.0,76.25,19.8,5.2,KO
362,65.0,26.0,38.0,97.8,123.0,10.0,360.0,3.3,,Lisboa,368.0,Pastel Nata,194.0,41.7,73.1,4.2,KO
363,59.0,22.0,37.0,97.9,94.0,11.0,278.0,3.2,,Lisboa,282.0,Pastel Nata,207.0,33.75,94.3,3.6,OK
364,77.0,35.0,23.0,95.8,36.0,9.0,232.0,3.2,,Lisboa,238.0,Pastel de Nata,215.0,49.73,12.0,5.0,KO
365,40.0,27.0,36.0,96.6,74.0,13.0,212.0,3.1,,Lisboa,218.0,,195.0,34.67,8.1,4.9,OK
366,53.0,25.0,16.0,95.7,140.0,9.0,370.0,3.1,,Lisboa,371.0,Pastel De Nata,205.0,34.15,66.2,3.9,OK
367,47.0,25.0,31.0,99.9,85.0,12.0,190.0,3.1,,Lisboa,191.0,Pastel De Nata,197.0,36.46,29.5,5.3,OK
368,56.0,42.0,18.0,100.7,20.0,11.0,84.0,3.3,,Porto,70.0,Pastel De Nata,260.0,78.26,29.3,5.7,KO
369,77.0,28.0,51.0,98.5,68.0,10.0,261.0,3.0,,Lisboa,259.0,Pastel Nata,199.0,49.89,103.5,4.1,KO
370,50.0,21.0,48.0,96.0,26.0,12.0,81.0,3.4,,Porto,76.0,Pastel de Nata,209.0,39.37,17.5,5.6,OK
371,80.0,35.0,36.0,97.5,16.0,11.0,67.0,3.3,,Porto,72.0,Pastel Nata,269.0,79.69,16.5,8.4,OK
372,65.0,23.0,66.0,96.2,20.0,10.0,61.0,3.2,,Porto,65.0,Pastel De Nata,216.0,339.32,36.5,11.0,OK
373,65.0,40.0,22.0,99.9,59.0,10.0,220.0,3.3,,Porto,207.0,Pastel de Nata,238.0,74.96,21.2,4.7,KO
374,61.0,32.0,67.0,97.6,30.0,10.0,107.0,3.2,,Porto,87.0,Pastel de Nata,355.0,111.28,31.5,8.0,OK
375,58.0,18.0,30.0,99.0,40.0,11.0,158.0,3.4,,LISBOA,166.0,Pastel de nata,199.0,31.84,16.2,4.7,OK
376,56.0,24.0,30.0,98.3,68.0,13.0,226.0,3.0,,Lisboa,242.0,Pastel Nata,242.0,25.06,8.0,3.4,OK
377,66.0,21.0,81.0,99.3,151.0,9.0,203.0,2.9,,,214.0,,211.0,149.06,12.9,4.3,OK
378,77.0,22.0,36.0,100.3,71.0,12.0,163.0,3.2,,Lisboa,185.0,Pastel de nata,204.0,26.53,10.6,3.6,OK
379,50.0,38.0,0.0,95.1,88.0,12.0,118.0,3.4,,Porto,133.0,N/A,210.0,78.66,22.2,8.3,OK
380,47.0,22.0,41.0,96.1,110.0,9.0,321.0,3.3,,Lisboa ,324.0,Pastel de nata,,47.84,172.3,4.0,KO
381,47.0,43.0,2.0,101.4,26.0,9.0,86.0,3.5,,Porto,87.0,,213.0,63.37,20.5,6.8,OK
382,67.0,55.0,0.0,96.4,28.0,11.0,90.0,3.6,,Porto,75.0,Pastel de nata,192.0,52.49,16.3,6.2,OK
383,55.0,25.0,41.0,94.6,121.0,11.0,275.0,3.1,,Lisboa,275.0,Pastel De Nata,176.0,49.55,109.4,6.1,OK
384,75.0,25.0,24.0,99.8,60.0,9.0,360.0,2.9,,Lisboa,374.0,Pastel de nata,255.0,45.08,178.0,6.7,KO
385,59.0,19.0,26.0,98.5,117.0,10.0,309.0,3.1,,Lisboa,291.0,,190.0,40.31,17.2,4.4,OK
386,48.0,29.0,31.0,100.5,90.0,12.0,251.0,3.3,,,261.0,Pastel de nata,206.0,40.64,50.9,4.2,OK
387,49.0,40.0,4.0,99.7,20.0,9.0,53.0,3.4,,Porto,65.0,N/A,203.0,57.44,14.9,5.9,KO
388,49.0,26.0,37.0,99.6,125.0,10.0,311.0,3.2,,Lisboa,301.0,N/A,199.0,44.57,78.9,4.5,KO
389,74.0,28.0,18.0,97.0,81.0,9.0,273.0,3.1,,Lisboa,284.0,Pastel de nata,184.0,65.62,181.3,5.1,KO
390,51.0,20.0,32.0,97.6,93.0,13.0,334.0,3.3,,Lisboa,322.0,Pastel de Nata,215.0,41.93,25.4,5.6,OK
391,66.0,16.0,48.0,100.7,63.0,10.0,269.0,3.2,,Lisboa,250.0,N/A,241.0,48.11,47.7,4.3,OK
392,67.0,18.0,21.0,93.8,93.0,10.0,264.0,3.5,,Lisboa,277.0,Pastel Nata,188.0,39.74,13.4,5.9,OK
393,51.0,60.0,1.0,100.2,40.0,11.0,97.0,3.5,,Porto,98.0,Pastel Nata,187.0,57.97,,4.6,OK
394,46.0,23.0,45.0,103.3,73.0,10.0,324.0,3.3,,Lisboa,325.0,N/A,247.0,43.64,89.5,4.9,OK
395,46.0,18.0,39.0,99.0,84.0,10.0,202.0,3.4,,Lisboa,194.0,Pastel Nata,179.0,31.21,10.9,5.7,OK
